id,purchase_order_id,product_id,requested_quantity,received_quantity,unit_price,created_at,updated_at
801,801,60,60.0,60.0,121.37,2026-02-05T00:00:00+00:00,2026-02-09T00:00:00+00:00
802,802,6,420.0,420.0,137.07,2026-02-06T00:00:00+00:00,2026-02-13T00:00:00+00:00
803,803,73,30.0,30.0,112.63,2026-02-06T00:00:00+00:00,2026-02-14T00:00:00+00:00
804,804,71,375.0,375.0,59.64,2026-02-06T00:00:00+00:00,2026-02-10T00:00:00+00:00
805,805,82,2700.0,2700.0,115.5,2026-02-06T00:00:00+00:00,2026-02-14T00:00:00+00:00
806,806,34,375.0,375.0,44.18,2026-02-07T00:00:00+00:00,2026-02-14T00:00:00+00:00
807,807,49,330.0,330.0,53.97,2026-02-07T00:00:00+00:00,2026-02-15T00:00:00+00:00
808,808,64,75.0,75.0,69.56,2026-02-07T00:00:00+00:00,2026-02-14T00:00:00+00:00
809,809,57,150.0,150.0,91.79,2026-02-07T00:00:00+00:00,2026-02-17T00:00:00+00:00
810,810,98,75.0,75.0,81.31,2026-02-07T00:00:00+00:00,2026-02-11T00:00:00+00:00
811,811,62,75.0,75.0,23.84,2026-02-08T00:00:00+00:00,2026-02-16T00:00:00+00:00
812,812,24,750.0,750.0,41.25,2026-02-08T00:00:00+00:00,2026-02-11T00:00:00+00:00
813,813,26,450.0,450.0,34.22,2026-02-08T00:00:00+00:00,2026-02-11T00:00:00+00:00
814,814,33,1050.0,1050.0,76.87,2026-02-08T00:00:00+00:00,2026-02-12T00:00:00+00:00
815,815,37,270.0,270.0,33.17,2026-02-08T00:00:00+00:00,2026-02-17T00:00:00+00:00
816,816,35,225.0,225.0,3.16,2026-02-08T00:00:00+00:00,2026-02-16T00:00:00+00:00
817,817,67,120.0,120.0,115.34,2026-02-08T00:00:00+00:00,2026-02-16T00:00:00+00:00
818,818,27,180.0,180.0,9.42,2026-02-09T00:00:00+00:00,2026-02-16T00:00:00+00:00
819,819,51,75.0,75.0,66.59,2026-02-09T00:00:00+00:00,2026-02-13T00:00:00+00:00
820,820,42,300.0,300.0,47.62,2026-02-09T00:00:00+00:00,2026-02-12T00:00:00+00:00
821,821,84,180.0,180.0,13.25,2026-02-09T00:00:00+00:00,2026-02-12T00:00:00+00:00
822,822,76,210.0,210.0,6.01,2026-02-09T00:00:00+00:00,2026-02-17T00:00:00+00:00
823,823,90,45.0,45.0,43.28,2026-02-09T00:00:00+00:00,2026-02-13T00:00:00+00:00
824,824,45,420.0,420.0,28.55,2026-02-10T00:00:00+00:00,2026-02-17T00:00:00+00:00
825,825,79,90.0,90.0,81.83,2026-02-10T00:00:00+00:00,2026-02-18T00:00:00+00:00
826,826,11,330.0,330.0,64.62,2026-02-10T00:00:00+00:00,2026-02-19T00:00:00+00:00
827,827,77,225.0,225.0,58.11,2026-02-11T00:00:00+00:00,2026-02-14T00:00:00+00:00
828,828,55,210.0,210.0,64.23,2026-02-11T00:00:00+00:00,2026-02-18T00:00:00+00:00
829,829,91,90.0,90.0,58.09,2026-02-11T00:00:00+00:00,2026-02-19T00:00:00+00:00
830,830,39,900.0,900.0,2.52,2026-02-11T00:00:00+00:00,2026-02-19T00:00:00+00:00
831,831,47,1350.0,1350.0,34.92,2026-02-12T00:00:00+00:00,2026-02-15T00:00:00+00:00
832,832,20,150.0,150.0,22.75,2026-02-12T00:00:00+00:00,2026-02-22T00:00:00+00:00
833,833,48,225.0,225.0,5.5,2026-02-12T00:00:00+00:00,2026-02-21T00:00:00+00:00
834,834,46,270.0,270.0,121.99,2026-02-13T00:00:00+00:00,2026-02-19T00:00:00+00:00
835,835,21,1800.0,1800.0,121.59,2026-02-13T00:00:00+00:00,2026-02-21T00:00:00+00:00
836,836,58,600.0,600.0,72.03,2026-02-13T00:00:00+00:00,2026-02-17T00:00:00+00:00
837,837,81,3000.0,3000.0,20.68,2026-02-13T00:00:00+00:00,2026-02-21T00:00:00+00:00
838,838,18,210.0,210.0,129.85,2026-02-13T00:00:00+00:00,2026-02-16T00:00:00+00:00
839,839,63,60.0,60.0,28.03,2026-02-13T00:00:00+00:00,2026-02-19T00:00:00+00:00
840,840,68,150.0,150.0,107.6,2026-02-13T00:00:00+00:00,2026-02-22T00:00:00+00:00
841,841,89,450.0,450.0,70.8,2026-02-13T00:00:00+00:00,2026-02-21T00:00:00+00:00
842,842,1,675.0,675.0,55.58,2026-02-14T00:00:00+00:00,2026-02-17T00:00:00+00:00
843,843,56,300.0,300.0,62.1,2026-02-14T00:00:00+00:00,2026-02-22T00:00:00+00:00
844,844,32,270.0,270.0,3.38,2026-02-15T00:00:00+00:00,2026-02-23T00:00:00+00:00
845,845,92,30.0,30.0,54.51,2026-02-15T00:00:00+00:00,2026-02-18T00:00:00+00:00
846,846,87,60.0,60.0,17.62,2026-02-15T00:00:00+00:00,2026-02-19T00:00:00+00:00
847,847,72,45.0,45.0,72.59,2026-02-15T00:00:00+00:00,2026-02-23T00:00:00+00:00
848,848,31,675.0,675.0,37.33,2026-02-15T00:00:00+00:00,2026-02-19T00:00:00+00:00
849,849,5,525.0,525.0,25.41,2026-02-16T00:00:00+00:00,2026-02-20T00:00:00+00:00
850,850,59,750.0,750.0,95.68,2026-02-16T00:00:00+00:00,2026-02-25T00:00:00+00:00
851,851,12,270.0,270.0,149.28,2026-02-16T00:00:00+00:00,2026-02-23T00:00:00+00:00
852,852,80,150.0,150.0,113.63,2026-02-17T00:00:00+00:00,2026-02-23T00:00:00+00:00
853,853,30,600.0,600.0,85.65,2026-02-17T00:00:00+00:00,2026-02-20T00:00:00+00:00
854,854,13,180.0,180.0,11.48,2026-02-17T00:00:00+00:00,2026-02-21T00:00:00+00:00
855,855,83,1500.0,1500.0,18.0,2026-02-17T00:00:00+00:00,2026-02-23T00:00:00+00:00
856,856,38,1500.0,1500.0,135.99,2026-02-18T00:00:00+00:00,2026-02-25T00:00:00+00:00
857,857,40,600.0,600.0,83.65,2026-02-18T00:00:00+00:00,2026-02-21T00:00:00+00:00
858,858,3,375.0,375.0,58.48,2026-02-18T00:00:00+00:00,2026-02-26T00:00:00+00:00
859,859,28,225.0,225.0,128.0,2026-02-18T00:00:00+00:00,2026-02-22T00:00:00+00:00
860,860,43,225.0,225.0,102.95,2026-02-19T00:00:00+00:00,2026-02-26T00:00:00+00:00
861,861,44,450.0,450.0,139.01,2026-02-19T00:00:00+00:00,2026-02-27T00:00:00+00:00
862,862,14,375.0,375.0,12.51,2026-02-19T00:00:00+00:00,2026-02-27T00:00:00+00:00
863,863,95,225.0,225.0,45.55,2026-02-19T00:00:00+00:00,2026-02-25T00:00:00+00:00
864,864,25,900.0,900.0,149.32,2026-02-20T00:00:00+00:00,2026-02-23T00:00:00+00:00
865,865,65,60.0,60.0,122.62,2026-02-20T00:00:00+00:00,2026-02-26T00:00:00+00:00
866,866,50,525.0,525.0,28.43,2026-02-20T00:00:00+00:00,2026-02-24T00:00:00+00:00
867,867,54,75.0,75.0,47.77,2026-02-20T00:00:00+00:00,2026-02-27T00:00:00+00:00
868,868,19,420.0,420.0,52.22,2026-02-21T00:00:00+00:00,2026-02-25T00:00:00+00:00
869,869,10,450.0,450.0,115.34,2026-02-21T00:00:00+00:00,2026-03-01T00:00:00+00:00
870,870,61,90.0,90.0,69.4,2026-02-21T00:00:00+00:00,2026-03-01T00:00:00+00:00
871,871,36,300.0,300.0,19.08,2026-02-22T00:00:00+00:00,2026-03-01T00:00:00+00:00
872,872,94,330.0,330.0,104.21,2026-02-22T00:00:00+00:00,2026-03-02T00:00:00+00:00
873,873,16,120.0,120.0,109.06,2026-02-22T00:00:00+00:00,2026-03-04T00:00:00+00:00
874,874,88,120.0,120.0,28.07,2026-02-22T00:00:00+00:00,2026-03-01T00:00:00+00:00
875,875,15,300.0,300.0,12.49,2026-02-22T00:00:00+00:00,2026-03-01T00:00:00+00:00
876,876,8,225.0,225.0,4.88,2026-02-22T00:00:00+00:00,2026-03-02T00:00:00+00:00
877,877,86,60.0,60.0,99.91,2026-02-23T00:00:00+00:00,2026-02-27T00:00:00+00:00
878,878,2,450.0,450.0,24.62,2026-02-23T00:00:00+00:00,2026-03-01T00:00:00+00:00
879,879,69,180.0,180.0,22.48,2026-02-23T00:00:00+00:00,2026-03-02T00:00:00+00:00
880,880,52,120.0,120.0,66.54,2026-02-23T00:00:00+00:00,2026-03-04T00:00:00+00:00
881,881,78,180.0,180.0,113.3,2026-02-23T00:00:00+00:00,2026-03-01T00:00:00+00:00
882,882,23,1200.0,1200.0,33.63,2026-02-24T00:00:00+00:00,2026-02-27T00:00:00+00:00
883,883,41,375.0,375.0,82.75,2026-02-24T00:00:00+00:00,2026-02-28T00:00:00+00:00
884,884,93,30.0,30.0,142.31,2026-02-24T00:00:00+00:00,2026-03-03T00:00:00+00:00
885,885,6,420.0,420.0,137.07,2026-02-25T00:00:00+00:00,2026-03-04T00:00:00+00:00
886,886,7,480.0,480.0,81.83,2026-02-26T00:00:00+00:00,2026-03-01T00:00:00+00:00
887,887,60,60.0,60.0,121.37,2026-02-26T00:00:00+00:00,2026-03-02T00:00:00+00:00
888,888,75,150.0,150.0,138.09,2026-02-26T00:00:00+00:00,2026-03-05T00:00:00+00:00
889,889,74,30.0,30.0,66.5,2026-02-26T00:00:00+00:00,2026-03-06T00:00:00+00:00
890,890,85,75.0,75.0,127.84,2026-02-26T00:00:00+00:00,2026-03-02T00:00:00+00:00
891,891,17,750.0,750.0,30.18,2026-02-26T00:00:00+00:00,2026-03-04T00:00:00+00:00
892,892,49,330.0,330.0,53.97,2026-02-26T00:00:00+00:00,2026-03-06T00:00:00+00:00
893,893,96,45.0,45.0,72.04,2026-02-26T00:00:00+00:00,2026-03-02T00:00:00+00:00
894,894,22,2250.0,2250.0,145.41,2026-02-27T00:00:00+00:00,2026-03-03T00:00:00+00:00
895,895,99,375.0,375.0,42.92,2026-02-27T00:00:00+00:00,2026-03-09T00:00:00+00:00
896,896,35,225.0,225.0,3.16,2026-02-28T00:00:00+00:00,2026-03-08T00:00:00+00:00
897,897,29,120.0,120.0,38.44,2026-02-28T00:00:00+00:00,2026-03-03T00:00:00+00:00
898,898,82,2700.0,2700.0,115.5,2026-02-28T00:00:00+00:00,2026-03-08T00:00:00+00:00
899,899,4,600.0,600.0,102.89,2026-02-28T00:00:00+00:00,2026-03-04T00:00:00+00:00
900,900,55,210.0,210.0,64.23,2026-02-28T00:00:00+00:00,2026-03-07T00:00:00+00:00
901,901,34,375.0,375.0,44.18,2026-03-01T00:00:00+00:00,2026-03-08T00:00:00+00:00
902,902,97,30.0,30.0,42.1,2026-03-01T00:00:00+00:00,2026-03-05T00:00:00+00:00
903,903,9,300.0,300.0,131.95,2026-03-01T00:00:00+00:00,2026-03-11T00:00:00+00:00
904,904,51,75.0,75.0,66.59,2026-03-01T00:00:00+00:00,2026-03-05T00:00:00+00:00
905,905,67,120.0,120.0,115.34,2026-03-01T00:00:00+00:00,2026-03-09T00:00:00+00:00
906,906,100,30.0,30.0,35.67,2026-03-01T00:00:00+00:00,2026-03-05T00:00:00+00:00
907,907,37,270.0,270.0,33.17,2026-03-01T00:00:00+00:00,2026-03-10T00:00:00+00:00
908,908,71,375.0,375.0,59.64,2026-03-02T00:00:00+00:00,2026-03-06T00:00:00+00:00
909,909,70,225.0,225.0,63.4,2026-03-02T00:00:00+00:00,2026-03-09T00:00:00+00:00
910,910,47,1350.0,1350.0,34.92,2026-03-02T00:00:00+00:00,2026-03-05T00:00:00+00:00
911,911,42,300.0,300.0,47.62,2026-03-02T00:00:00+00:00,2026-03-05T00:00:00+00:00
912,912,98,75.0,75.0,81.31,2026-03-02T00:00:00+00:00,2026-03-06T00:00:00+00:00
913,913,53,90.0,90.0,142.43,2026-03-02T00:00:00+00:00,2026-03-06T00:00:00+00:00
914,914,18,210.0,210.0,129.85,2026-03-02T00:00:00+00:00,2026-03-05T00:00:00+00:00
915,915,24,750.0,750.0,41.25,2026-03-02T00:00:00+00:00,2026-03-05T00:00:00+00:00
916,916,45,420.0,420.0,28.55,2026-03-03T00:00:00+00:00,2026-03-10T00:00:00+00:00
917,917,63,60.0,60.0,28.03,2026-03-03T00:00:00+00:00,2026-03-09T00:00:00+00:00
918,918,48,225.0,225.0,5.5,2026-03-03T00:00:00+00:00,2026-03-12T00:00:00+00:00
919,919,39,900.0,900.0,2.52,2026-03-04T00:00:00+00:00,2026-03-12T00:00:00+00:00
920,920,76,210.0,210.0,6.01,2026-03-04T00:00:00+00:00,2026-03-12T00:00:00+00:00
921,921,66,45.0,45.0,129.5,2026-03-05T00:00:00+00:00,2026-03-12T00:00:00+00:00
922,922,1,675.0,675.0,55.58,2026-03-05T00:00:00+00:00,2026-03-08T00:00:00+00:00
923,923,46,270.0,270.0,121.99,2026-03-05T00:00:00+00:00,2026-03-11T00:00:00+00:00
924,924,64,75.0,75.0,69.56,2026-03-05T00:00:00+00:00,2026-03-12T00:00:00+00:00
925,925,84,180.0,180.0,13.25,2026-03-05T00:00:00+00:00,2026-03-08T00:00:00+00:00
926,926,62,75.0,75.0,23.84,2026-03-05T00:00:00+00:00,2026-03-13T00:00:00+00:00
927,927,91,90.0,90.0,58.09,2026-03-05T00:00:00+00:00,2026-03-13T00:00:00+00:00
928,928,27,180.0,180.0,9.42,2026-03-06T00:00:00+00:00,2026-03-13T00:00:00+00:00
929,929,21,1800.0,1800.0,121.59,2026-03-06T00:00:00+00:00,2026-03-14T00:00:00+00:00
930,930,33,1050.0,1050.0,76.87,2026-03-06T00:00:00+00:00,2026-03-10T00:00:00+00:00
931,931,68,150.0,150.0,107.6,2026-03-06T00:00:00+00:00,2026-03-15T00:00:00+00:00
932,932,40,600.0,600.0,83.65,2026-03-06T00:00:00+00:00,2026-03-09T00:00:00+00:00
933,933,26,450.0,450.0,34.22,2026-03-06T00:00:00+00:00,2026-03-09T00:00:00+00:00
934,934,11,330.0,330.0,64.62,2026-03-07T00:00:00+00:00,2026-03-16T00:00:00+00:00
935,935,20,150.0,150.0,22.75,2026-03-07T00:00:00+00:00,2026-03-17T00:00:00+00:00
936,936,50,525.0,525.0,28.43,2026-03-07T00:00:00+00:00,2026-03-11T00:00:00+00:00
937,937,80,150.0,150.0,113.63,2026-03-07T00:00:00+00:00,2026-03-13T00:00:00+00:00
938,938,73,30.0,30.0,112.63,2026-03-07T00:00:00+00:00,2026-03-15T00:00:00+00:00
939,939,57,150.0,150.0,91.79,2026-03-08T00:00:00+00:00,2026-03-18T00:00:00+00:00
940,940,95,225.0,225.0,45.55,2026-03-08T00:00:00+00:00,2026-03-14T00:00:00+00:00
941,941,12,270.0,270.0,149.28,2026-03-08T00:00:00+00:00,2026-03-15T00:00:00+00:00
942,942,87,60.0,60.0,17.62,2026-03-08T00:00:00+00:00,2026-03-12T00:00:00+00:00
943,943,14,375.0,375.0,12.51,2026-03-09T00:00:00+00:00,2026-03-17T00:00:00+00:00
944,944,79,90.0,90.0,81.83,2026-03-09T00:00:00+00:00,2026-03-17T00:00:00+00:00
945,945,28,225.0,225.0,128.0,2026-03-09T00:00:00+00:00,2026-03-13T00:00:00+00:00
946,946,13,180.0,180.0,11.48,2026-03-09T00:00:00+00:00,2026-03-13T00:00:00+00:00
947,947,89,450.0,450.0,70.8,2026-03-09T00:00:00+00:00,2026-03-17T00:00:00+00:00
948,948,59,750.0,750.0,95.68,2026-03-10T00:00:00+00:00,2026-03-19T00:00:00+00:00
949,949,77,225.0,225.0,58.11,2026-03-10T00:00:00+00:00,2026-03-13T00:00:00+00:00
950,950,90,45.0,45.0,43.28,2026-03-10T00:00:00+00:00,2026-03-14T00:00:00+00:00
951,951,56,300.0,300.0,62.1,2026-03-10T00:00:00+00:00,2026-03-18T00:00:00+00:00
952,952,31,675.0,675.0,37.33,2026-03-11T00:00:00+00:00,2026-03-15T00:00:00+00:00
953,953,3,375.0,375.0,58.48,2026-03-11T00:00:00+00:00,2026-03-19T00:00:00+00:00
954,954,32,270.0,270.0,3.38,2026-03-12T00:00:00+00:00,2026-03-20T00:00:00+00:00
955,955,58,600.0,600.0,72.03,2026-03-12T00:00:00+00:00,2026-03-16T00:00:00+00:00
956,956,44,450.0,450.0,139.01,2026-03-12T00:00:00+00:00,2026-03-20T00:00:00+00:00
957,957,92,30.0,30.0,54.51,2026-03-13T00:00:00+00:00,2026-03-16T00:00:00+00:00
958,958,38,1500.0,1500.0,135.99,2026-03-13T00:00:00+00:00,2026-03-20T00:00:00+00:00
959,959,72,45.0,45.0,72.59,2026-03-13T00:00:00+00:00,2026-03-21T00:00:00+00:00
960,960,8,225.0,225.0,4.88,2026-03-13T00:00:00+00:00,2026-03-21T00:00:00+00:00
961,961,30,600.0,600.0,85.65,2026-03-14T00:00:00+00:00,2026-03-17T00:00:00+00:00
962,962,5,525.0,525.0,25.41,2026-03-14T00:00:00+00:00,2026-03-18T00:00:00+00:00
963,963,94,330.0,330.0,104.21,2026-03-14T00:00:00+00:00,2026-03-22T00:00:00+00:00
964,964,41,375.0,375.0,82.75,2026-03-14T00:00:00+00:00,2026-03-18T00:00:00+00:00
965,965,36,300.0,300.0,19.08,2026-03-14T00:00:00+00:00,2026-03-21T00:00:00+00:00
966,966,25,900.0,900.0,149.32,2026-03-14T00:00:00+00:00,2026-03-17T00:00:00+00:00
967,967,16,120.0,120.0,109.06,2026-03-14T00:00:00+00:00,2026-03-24T00:00:00+00:00
968,968,52,120.0,120.0,66.54,2026-03-15T00:00:00+00:00,2026-03-24T00:00:00+00:00
969,969,19,420.0,420.0,52.22,2026-03-15T00:00:00+00:00,2026-03-19T00:00:00+00:00
970,970,78,180.0,180.0,113.3,2026-03-16T00:00:00+00:00,2026-03-22T00:00:00+00:00
971,971,61,90.0,90.0,69.4,2026-03-17T00:00:00+00:00,2026-03-25T00:00:00+00:00
972,972,60,60.0,60.0,121.37,2026-03-17T00:00:00+00:00,2026-03-21T00:00:00+00:00
973,973,69,180.0,180.0,22.48,2026-03-18T00:00:00+00:00,2026-03-25T00:00:00+00:00
974,974,35,225.0,225.0,3.16,2026-03-18T00:00:00+00:00,2026-03-26T00:00:00+00:00
975,975,83,1500.0,1500.0,18.0,2026-03-18T00:00:00+00:00,2026-03-24T00:00:00+00:00
976,976,15,300.0,300.0,12.49,2026-03-18T00:00:00+00:00,2026-03-25T00:00:00+00:00
977,977,34,375.0,375.0,44.18,2026-03-18T00:00:00+00:00,2026-03-25T00:00:00+00:00
978,978,43,225.0,225.0,102.95,2026-03-18T00:00:00+00:00,2026-03-25T00:00:00+00:00
979,979,88,120.0,120.0,28.07,2026-03-19T00:00:00+00:00,2026-03-26T00:00:00+00:00
980,980,71,375.0,375.0,59.64,2026-03-19T00:00:00+00:00,2026-03-23T00:00:00+00:00
981,981,54,75.0,75.0,47.77,2026-03-19T00:00:00+00:00,2026-03-26T00:00:00+00:00
982,982,22,2250.0,2250.0,145.41,2026-03-19T00:00:00+00:00,2026-03-23T00:00:00+00:00
983,983,85,75.0,75.0,127.84,2026-03-20T00:00:00+00:00,2026-03-24T00:00:00+00:00
984,984,17,750.0,750.0,30.18,2026-03-20T00:00:00+00:00,2026-03-26T00:00:00+00:00
985,985,2,450.0,450.0,24.62,2026-03-20T00:00:00+00:00,2026-03-26T00:00:00+00:00
986,986,86,60.0,60.0,99.91,2026-03-20T00:00:00+00:00,2026-03-24T00:00:00+00:00
987,987,81,3000.0,3000.0,20.68,2026-03-20T00:00:00+00:00,2026-03-28T00:00:00+00:00
988,988,82,2700.0,2700.0,115.5,2026-03-21T00:00:00+00:00,2026-03-29T00:00:00+00:00
989,989,7,480.0,480.0,81.83,2026-03-21T00:00:00+00:00,2026-03-24T00:00:00+00:00
990,990,70,225.0,225.0,63.4,2026-03-21T00:00:00+00:00,2026-03-28T00:00:00+00:00
991,991,96,45.0,45.0,72.04,2026-03-21T00:00:00+00:00,2026-03-25T00:00:00+00:00
992,992,23,1200.0,1200.0,33.63,2026-03-21T00:00:00+00:00,2026-03-24T00:00:00+00:00
993,993,9,300.0,300.0,131.95,2026-03-21T00:00:00+00:00,2026-03-31T00:00:00+00:00
994,994,49,330.0,330.0,53.97,2026-03-22T00:00:00+00:00,2026-03-30T00:00:00+00:00
995,995,93,30.0,30.0,142.31,2026-03-22T00:00:00+00:00,2026-03-29T00:00:00+00:00
996,996,65,60.0,60.0,122.62,2026-03-22T00:00:00+00:00,2026-03-28T00:00:00+00:00
997,997,99,375.0,375.0,42.92,2026-03-22T00:00:00+00:00,2026-04-01T00:00:00+00:00
998,998,10,450.0,450.0,115.34,2026-03-22T00:00:00+00:00,2026-03-30T00:00:00+00:00
999,999,97,30.0,30.0,42.1,2026-03-23T00:00:00+00:00,2026-03-27T00:00:00+00:00
1000,1000,4,600.0,600.0,102.89,2026-03-23T00:00:00+00:00,2026-03-27T00:00:00+00:00
1001,1001,53,90.0,90.0,142.43,2026-03-24T00:00:00+00:00,2026-03-28T00:00:00+00:00
1002,1002,75,150.0,150.0,138.09,2026-03-24T00:00:00+00:00,2026-03-31T00:00:00+00:00
1003,1003,67,120.0,120.0,115.34,2026-03-24T00:00:00+00:00,2026-04-01T00:00:00+00:00
1004,1004,24,750.0,750.0,41.25,2026-03-24T00:00:00+00:00,2026-03-27T00:00:00+00:00
1005,1005,51,75.0,75.0,66.59,2026-03-24T00:00:00+00:00,2026-03-28T00:00:00+00:00
1006,1006,6,420.0,420.0,137.07,2026-03-24T00:00:00+00:00,2026-03-31T00:00:00+00:00
1007,1007,18,210.0,210.0,129.85,2026-03-25T00:00:00+00:00,2026-03-28T00:00:00+00:00
1008,1008,64,75.0,75.0,69.56,2026-03-25T00:00:00+00:00,2026-04-01T00:00:00+00:00
1009,1009,76,210.0,210.0,6.01,2026-03-25T00:00:00+00:00,2026-04-02T00:00:00+00:00
1010,1010,74,30.0,30.0,66.5,2026-03-26T00:00:00+00:00,2026-04-03T00:00:00+00:00
1011,1011,33,1050.0,1050.0,76.87,2026-03-26T00:00:00+00:00,2026-03-30T00:00:00+00:00
1012,1012,100,30.0,30.0,35.67,2026-03-26T00:00:00+00:00,2026-03-30T00:00:00+00:00
1013,1013,39,900.0,900.0,2.52,2026-03-26T00:00:00+00:00,2026-04-03T00:00:00+00:00
1014,1014,55,210.0,210.0,64.23,2026-03-26T00:00:00+00:00,2026-04-02T00:00:00+00:00
1015,1015,37,270.0,270.0,33.17,2026-03-26T00:00:00+00:00,2026-04-04T00:00:00+00:00
1016,1016,42,300.0,300.0,47.62,2026-03-26T00:00:00+00:00,2026-03-29T00:00:00+00:00
1017,1017,62,75.0,75.0,23.84,2026-03-26T00:00:00+00:00,2026-04-03T00:00:00+00:00
1018,1018,29,120.0,120.0,38.44,2026-03-26T00:00:00+00:00,2026-03-29T00:00:00+00:00
1019,1019,14,375.0,375.0,12.51,2026-03-27T00:00:00+00:00,2026-04-04T00:00:00+00:00
1020,1020,11,330.0,330.0,64.62,2026-03-27T00:00:00+00:00,2026-04-05T00:00:00+00:00
1021,1021,80,150.0,150.0,113.63,2026-03-27T00:00:00+00:00,2026-04-02T00:00:00+00:00
1022,1022,66,45.0,45.0,129.5,2026-03-27T00:00:00+00:00,2026-04-03T00:00:00+00:00
1023,1023,50,525.0,525.0,28.43,2026-03-27T00:00:00+00:00,2026-03-31T00:00:00+00:00
1024,1024,79,90.0,90.0,81.83,2026-03-28T00:00:00+00:00,2026-04-05T00:00:00+00:00
1025,1025,84,180.0,180.0,13.25,2026-03-28T00:00:00+00:00,2026-03-31T00:00:00+00:00
1026,1026,63,60.0,60.0,28.03,2026-03-28T00:00:00+00:00,2026-04-03T00:00:00+00:00
1027,1027,31,675.0,675.0,37.33,2026-03-28T00:00:00+00:00,2026-04-01T00:00:00+00:00
1028,1028,45,420.0,420.0,28.55,2026-03-28T00:00:00+00:00,2026-04-04T00:00:00+00:00
1029,1029,27,180.0,180.0,9.42,2026-03-28T00:00:00+00:00,2026-04-04T00:00:00+00:00
1030,1030,1,675.0,675.0,55.58,2026-03-28T00:00:00+00:00,2026-03-31T00:00:00+00:00
1031,1031,40,600.0,600.0,83.65,2026-03-28T00:00:00+00:00,2026-03-31T00:00:00+00:00
1032,1032,13,180.0,180.0,11.48,2026-03-28T00:00:00+00:00,2026-04-01T00:00:00+00:00
1033,1033,26,450.0,450.0,34.22,2026-03-29T00:00:00+00:00,2026-04-01T00:00:00+00:00
1034,1034,47,1350.0,1350.0,34.92,2026-03-29T00:00:00+00:00,2026-04-01T00:00:00+00:00
1035,1035,12,270.0,270.0,149.28,2026-03-29T00:00:00+00:00,2026-04-05T00:00:00+00:00
1036,1036,48,225.0,225.0,5.5,2026-03-29T00:00:00+00:00,2026-04-07T00:00:00+00:00
1037,1037,98,75.0,75.0,81.31,2026-03-29T00:00:00+00:00,2026-04-02T00:00:00+00:00
1038,1038,21,1800.0,1800.0,121.59,2026-03-29T00:00:00+00:00,2026-04-06T00:00:00+00:00
1039,1039,58,600.0,600.0,72.03,2026-03-29T00:00:00+00:00,2026-04-02T00:00:00+00:00
1040,1040,91,90.0,90.0,58.09,2026-03-30T00:00:00+00:00,2026-04-07T00:00:00+00:00
1041,1041,68,150.0,150.0,107.6,2026-03-30T00:00:00+00:00,2026-04-08T00:00:00+00:00
1042,1042,28,225.0,225.0,128.0,2026-03-30T00:00:00+00:00,2026-04-03T00:00:00+00:00
1043,1043,57,150.0,150.0,91.79,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00
1044,1044,77,225.0,225.0,58.11,2026-03-31T00:00:00+00:00,2026-04-03T00:00:00+00:00
1045,1045,90,45.0,45.0,43.28,2026-03-31T00:00:00+00:00,2026-04-04T00:00:00+00:00
1046,1046,20,150.0,150.0,22.75,2026-03-31T00:00:00+00:00,2026-04-10T00:00:00+00:00
1047,1047,19,420.0,420.0,52.22,2026-03-31T00:00:00+00:00,2026-04-04T00:00:00+00:00
1048,1048,59,750.0,750.0,95.68,2026-03-31T00:00:00+00:00,2026-04-09T00:00:00+00:00
1049,1049,94,330.0,330.0,104.21,2026-04-01T00:00:00+00:00,2026-04-09T00:00:00+00:00
1050,1050,44,450.0,450.0,139.01,2026-04-02T00:00:00+00:00,2026-04-10T00:00:00+00:00
1051,1051,46,270.0,270.0,121.99,2026-04-02T00:00:00+00:00,2026-04-08T00:00:00+00:00
1052,1052,32,270.0,270.0,3.38,2026-04-02T00:00:00+00:00,2026-04-10T00:00:00+00:00
1053,1053,25,900.0,900.0,149.32,2026-04-03T00:00:00+00:00,2026-04-06T00:00:00+00:00
1054,1054,8,225.0,225.0,4.88,2026-04-03T00:00:00+00:00,2026-04-11T00:00:00+00:00
1055,1055,30,600.0,600.0,85.65,2026-04-03T00:00:00+00:00,2026-04-06T00:00:00+00:00
1056,1056,56,300.0,300.0,62.1,2026-04-03T00:00:00+00:00,2026-04-11T00:00:00+00:00
1057,1057,95,225.0,225.0,45.55,2026-04-04T00:00:00+00:00,2026-04-10T00:00:00+00:00
1058,1058,52,120.0,120.0,66.54,2026-04-04T00:00:00+00:00,2026-04-13T00:00:00+00:00
1059,1059,38,1500.0,1500.0,135.99,2026-04-04T00:00:00+00:00,2026-04-11T00:00:00+00:00
1060,1060,89,450.0,450.0,70.8,2026-04-04T00:00:00+00:00,2026-04-12T00:00:00+00:00
1061,1061,3,375.0,375.0,58.48,2026-04-04T00:00:00+00:00,2026-04-12T00:00:00+00:00
1062,1062,87,60.0,60.0,17.62,2026-04-05T00:00:00+00:00,2026-04-09T00:00:00+00:00
1063,1063,16,120.0,120.0,109.06,2026-04-05T00:00:00+00:00,2026-04-15T00:00:00+00:00
1064,1064,41,375.0,375.0,82.75,2026-04-06T00:00:00+00:00,2026-04-10T00:00:00+00:00
1065,1065,36,300.0,300.0,19.08,2026-04-06T00:00:00+00:00,2026-04-13T00:00:00+00:00
