id,product_id,batch_number,quantity,manufacturing_date,expiry_date,received_date,created_at,updated_at
1262,44,BAT-PPE-GLV-NIT-M-1157,450.0,2026-04-19,2027-09-14,2026-05-04,2026-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
1263,59,BAT-PPE-BIO-MED-1152,750.0,2026-04-19,2027-03-14,2026-05-04,2026-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
1264,70,BAT-SRG-SUC-TUB-1158,225.0,2026-04-19,2027-05-13,2026-05-04,2026-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
1265,38,BAT-SUP-WTR-10ML-1165,1500.0,2026-04-20,2027-05-12,2026-05-05,2026-05-05T00:00:00+00:00,2026-05-05T00:00:00+00:00
1266,17,BAT-MED-LEV-50-1170,750.0,2026-04-21,2026-11-21,2026-05-06,2026-05-06T00:00:00+00:00,2026-05-06T00:00:00+00:00
1267,22,BAT-SUP-SYR-2ML-1174,2250.0,2026-04-21,2027-06-04,2026-05-06,2026-05-06T00:00:00+00:00,2026-05-06T00:00:00+00:00
1268,49,BAT-PPE-GWN-STR-1164,330.0,2026-04-21,2026-12-12,2026-05-06,2026-05-06T00:00:00+00:00,2026-05-06T00:00:00+00:00
1269,69,BAT-SRG-NDL-EPI-1166,180.0,2026-04-21,2027-10-28,2026-05-06,2026-05-06T00:00:00+00:00,2026-05-06T00:00:00+00:00
1270,3,BAT-MED-AMX-500-1168,375.0,2026-04-23,2026-12-06,2026-05-08,2026-05-08T00:00:00+00:00,2026-05-08T00:00:00+00:00
1271,16,BAT-MED-ALB-INH-1163,120.0,2026-04-23,2027-03-20,2026-05-08,2026-05-08T00:00:00+00:00,2026-05-08T00:00:00+00:00
1272,29,BAT-SUP-ADH-PLST-1182,120.0,2026-04-23,2026-11-21,2026-05-08,2026-05-08T00:00:00+00:00,2026-05-08T00:00:00+00:00
1273,56,BAT-PPE-SAN-100-1169,300.0,2026-04-23,2026-12-17,2026-05-08,2026-05-08T00:00:00+00:00,2026-05-08T00:00:00+00:00
1274,13,BAT-MED-PRE-10-1183,180.0,2026-04-24,2027-04-29,2026-05-09,2026-05-09T00:00:00+00:00,2026-05-09T00:00:00+00:00
1275,33,BAT-SUP-IVF-SET-1180,1050.0,2026-04-24,2027-10-21,2026-05-09,2026-05-09T00:00:00+00:00,2026-05-09T00:00:00+00:00
1276,46,BAT-PPE-GLV-NIT-S-1176,270.0,2026-04-24,2027-07-25,2026-05-09,2026-05-09T00:00:00+00:00,2026-05-09T00:00:00+00:00
1277,4,BAT-MED-MET-500-1194,600.0,2026-04-25,2026-11-17,2026-05-10,2026-05-10T00:00:00+00:00,2026-05-10T00:00:00+00:00
1278,7,BAT-MED-AML-5-1200,480.0,2026-04-25,2027-04-17,2026-05-10,2026-05-10T00:00:00+00:00,2026-05-10T00:00:00+00:00
1279,72,BAT-SRG-BLD-10-1173,45.0,2026-04-25,2027-04-12,2026-05-10,2026-05-10T00:00:00+00:00,2026-05-10T00:00:00+00:00
1280,23,BAT-SUP-SYR-10ML-1204,1200.0,2026-04-26,2027-02-26,2026-05-11,2026-05-11T00:00:00+00:00,2026-05-11T00:00:00+00:00
1281,43,BAT-PPE-GLV-LAT-S-1179,225.0,2026-04-26,2027-04-03,2026-05-11,2026-05-11T00:00:00+00:00,2026-05-11T00:00:00+00:00
1282,82,BAT-LAB-SRM-SST-1175,2700.0,2026-04-26,2027-09-24,2026-05-11,2026-05-11T00:00:00+00:00,2026-05-11T00:00:00+00:00
1283,83,BAT-LAB-SCT-TUBE-1186,1500.0,2026-04-26,2027-02-23,2026-05-11,2026-05-11T00:00:00+00:00,2026-05-11T00:00:00+00:00
1284,85,BAT-LAB-HIV-KIT-1201,75.0,2026-04-26,2027-05-11,2026-05-11,2026-05-11T00:00:00+00:00,2026-05-11T00:00:00+00:00
1285,1,BAT-MED-PCM-500-1207,675.0,2026-04-27,2027-06-22,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1286,9,BAT-MED-GAB-300-1172,300.0,2026-04-27,2027-03-12,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1287,19,BAT-MED-MTP-25-1203,420.0,2026-04-27,2027-02-04,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1288,28,BAT-SUP-CTN-ROL-1206,225.0,2026-04-27,2027-10-09,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1289,34,BAT-SUP-URN-BAG-1184,375.0,2026-04-27,2027-07-22,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1290,39,BAT-SUP-SAL-500-1178,900.0,2026-04-27,2027-05-16,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1291,45,BAT-PPE-GLV-NIT-L-1187,420.0,2026-04-27,2027-05-17,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1292,54,BAT-PPE-CAP-BLU-1181,75.0,2026-04-27,2027-07-18,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1293,65,BAT-SRG-SLK-20-1191,60.0,2026-04-27,2027-07-02,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1294,75,BAT-SRG-FOL-18-1185,150.0,2026-04-27,2027-09-05,2026-05-12,2026-05-12T00:00:00+00:00,2026-05-12T00:00:00+00:00
1295,78,BAT-SRG-SUC-YNK-1197,180.0,2026-04-28,2027-08-26,2026-05-13,2026-05-13T00:00:00+00:00,2026-05-13T00:00:00+00:00
1296,88,BAT-LAB-URN-DIP-1196,120.0,2026-04-28,2027-02-27,2026-05-13,2026-05-13T00:00:00+00:00,2026-05-13T00:00:00+00:00
1297,10,BAT-MED-LOS-50-1195,450.0,2026-04-29,2027-11-02,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1298,15,BAT-MED-MON-10-1198,300.0,2026-04-29,2027-07-26,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1299,42,BAT-PPE-GLV-LAT-L-1214,300.0,2026-04-29,2027-03-12,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1300,67,BAT-SRG-STP-DSP-1188,120.0,2026-04-29,2027-06-15,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1301,76,BAT-SRG-TAP-2IN-1189,210.0,2026-04-29,2026-11-29,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1302,79,BAT-SRG-DRP-CS-1190,90.0,2026-04-29,2027-10-20,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1303,81,BAT-LAB-EDT-K2-1192,3000.0,2026-04-29,2026-12-01,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1304,99,BAT-LAB-HCG-CAS-1177,375.0,2026-04-29,2027-01-24,2026-05-14,2026-05-14T00:00:00+00:00,2026-05-14T00:00:00+00:00
1305,47,BAT-PPE-MSK-N95-1218,1350.0,2026-04-30,2027-01-11,2026-05-15,2026-05-15T00:00:00+00:00,2026-05-15T00:00:00+00:00
1306,53,BAT-PPE-SHC-DSP-1213,90.0,2026-04-30,2027-10-19,2026-05-15,2026-05-15T00:00:00+00:00,2026-05-15T00:00:00+00:00
1307,68,BAT-SRG-STP-REM-1193,150.0,2026-04-30,2027-05-06,2026-05-15,2026-05-15T00:00:00+00:00,2026-05-15T00:00:00+00:00
1308,80,BAT-SRG-DRP-UNV-1208,150.0,2026-04-30,2027-01-02,2026-05-15,2026-05-15T00:00:00+00:00,2026-05-15T00:00:00+00:00
1309,52,BAT-PPE-FSH-CLR-1199,120.0,2026-05-01,2027-09-07,2026-05-16,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
1310,91,BAT-LAB-TRP-KIT-1202,90.0,2026-05-01,2027-08-02,2026-05-16,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
1311,94,BAT-LAB-BLD-CUL-1205,330.0,2026-05-01,2027-10-13,2026-05-16,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
1312,96,BAT-LAB-PIP-200-1217,45.0,2026-05-01,2027-02-16,2026-05-16,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
1313,98,BAT-LAB-MIC-SLD-1223,75.0,2026-05-01,2027-02-26,2026-05-16,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
1314,6,BAT-MED-OME-20-1212,420.0,2026-05-02,2026-12-27,2026-05-17,2026-05-17T00:00:00+00:00,2026-05-17T00:00:00+00:00
1315,35,BAT-SUP-FOL-CAT-1209,225.0,2026-05-02,2026-12-11,2026-05-17,2026-05-17T00:00:00+00:00,2026-05-17T00:00:00+00:00
1316,40,BAT-SUP-RIN-500-1230,600.0,2026-05-02,2027-04-30,2026-05-17,2026-05-17T00:00:00+00:00,2026-05-17T00:00:00+00:00
1317,50,BAT-PPE-GWN-DSP-1226,525.0,2026-05-02,2027-05-06,2026-05-17,2026-05-17T00:00:00+00:00,2026-05-17T00:00:00+00:00
1318,14,BAT-MED-CLO-75-1211,375.0,2026-05-03,2026-12-09,2026-05-18,2026-05-18T00:00:00+00:00,2026-05-18T00:00:00+00:00
1319,86,BAT-LAB-HCV-KIT-1229,60.0,2026-05-03,2027-09-02,2026-05-18,2026-05-18T00:00:00+00:00,2026-05-18T00:00:00+00:00
1320,8,BAT-MED-AZI-250-1215,225.0,2026-05-04,2027-01-31,2026-05-19,2026-05-19T00:00:00+00:00,2026-05-19T00:00:00+00:00
1321,11,BAT-MED-PAN-40-1210,330.0,2026-05-04,2027-08-26,2026-05-19,2026-05-19T00:00:00+00:00,2026-05-19T00:00:00+00:00
1322,25,BAT-SUP-IVC-22G-1234,900.0,2026-05-04,2027-11-09,2026-05-19,2026-05-19T00:00:00+00:00,2026-05-19T00:00:00+00:00
1323,61,BAT-SRG-VIC-30-1216,90.0,2026-05-04,2027-07-14,2026-05-19,2026-05-19T00:00:00+00:00,2026-05-19T00:00:00+00:00
1324,66,BAT-SRG-MON-40-1221,45.0,2026-05-04,2027-09-28,2026-05-19,2026-05-19T00:00:00+00:00,2026-05-19T00:00:00+00:00
1325,77,BAT-SRG-SKN-PEN-1235,225.0,2026-05-04,2027-08-10,2026-05-19,2026-05-19T00:00:00+00:00,2026-05-19T00:00:00+00:00
1326,84,BAT-LAB-GLU-STP-1239,180.0,2026-05-04,2027-08-27,2026-05-19,2026-05-19T00:00:00+00:00,2026-05-19T00:00:00+00:00
1327,30,BAT-SUP-BND-4IN-1243,600.0,2026-05-05,2027-08-17,2026-05-20,2026-05-20T00:00:00+00:00,2026-05-20T00:00:00+00:00
1328,31,BAT-SUP-BND-3IN-1238,675.0,2026-05-05,2027-02-16,2026-05-20,2026-05-20T00:00:00+00:00,2026-05-20T00:00:00+00:00
1329,55,BAT-PPE-SAN-500-1224,210.0,2026-05-05,2027-07-06,2026-05-20,2026-05-20T00:00:00+00:00,2026-05-20T00:00:00+00:00
1330,62,BAT-SRG-VIC-20-1220,75.0,2026-05-05,2027-01-05,2026-05-20,2026-05-20T00:00:00+00:00,2026-05-20T00:00:00+00:00
1331,63,BAT-SRG-VIC-40-1228,60.0,2026-05-05,2027-08-29,2026-05-20,2026-05-20T00:00:00+00:00,2026-05-20T00:00:00+00:00
1332,71,BAT-SRG-LAP-SPN-1232,375.0,2026-05-05,2027-09-12,2026-05-20,2026-05-20T00:00:00+00:00,2026-05-20T00:00:00+00:00
1333,92,BAT-LAB-CRP-KIT-1242,30.0,2026-05-05,2027-08-27,2026-05-20,2026-05-20T00:00:00+00:00,2026-05-20T00:00:00+00:00
1334,37,BAT-SUP-DSC-15-1222,270.0,2026-05-06,2027-08-10,2026-05-21,2026-05-21T00:00:00+00:00,2026-05-21T00:00:00+00:00
1335,64,BAT-SRG-SLK-30-1227,75.0,2026-05-06,2027-09-08,2026-05-21,2026-05-21T00:00:00+00:00,2026-05-21T00:00:00+00:00
1336,73,BAT-SRG-BLD-22-1225,30.0,2026-05-06,2027-02-14,2026-05-21,2026-05-21T00:00:00+00:00,2026-05-21T00:00:00+00:00
1337,97,BAT-LAB-PIP-1KW-1241,30.0,2026-05-06,2027-06-02,2026-05-21,2026-05-21T00:00:00+00:00,2026-05-21T00:00:00+00:00
1338,2,BAT-MED-IBU-400-1233,450.0,2026-05-07,2027-04-14,2026-05-22,2026-05-22T00:00:00+00:00,2026-05-22T00:00:00+00:00
1339,26,BAT-SUP-IVC-18G-1253,450.0,2026-05-07,2027-08-01,2026-05-22,2026-05-22T00:00:00+00:00,2026-05-22T00:00:00+00:00
1340,41,BAT-PPE-GLV-LAT-M-1245,375.0,2026-05-07,2027-01-15,2026-05-22,2026-05-22T00:00:00+00:00,2026-05-22T00:00:00+00:00
1341,51,BAT-PPE-GOG-PRT-1249,75.0,2026-05-07,2026-12-30,2026-05-22,2026-05-22T00:00:00+00:00,2026-05-22T00:00:00+00:00
1342,57,BAT-PPE-WIP-DIS-1219,150.0,2026-05-07,2026-11-28,2026-05-22,2026-05-22T00:00:00+00:00,2026-05-22T00:00:00+00:00
1343,24,BAT-SUP-IVC-20G-1260,750.0,2026-05-08,2027-03-20,2026-05-23,2026-05-23T00:00:00+00:00,2026-05-23T00:00:00+00:00
1344,32,BAT-SUP-GZE-SWB-1231,270.0,2026-05-08,2027-06-18,2026-05-23,2026-05-23T00:00:00+00:00,2026-05-23T00:00:00+00:00
1345,60,BAT-PPE-APR-WPR-1256,60.0,2026-05-08,2027-11-13,2026-05-23,2026-05-23T00:00:00+00:00,2026-05-23T00:00:00+00:00
1346,70,BAT-SRG-SUC-TUB-1236,225.0,2026-05-08,2027-04-23,2026-05-23,2026-05-23T00:00:00+00:00,2026-05-23T00:00:00+00:00
1347,90,BAT-LAB-DDM-KIT-1254,45.0,2026-05-08,2027-11-11,2026-05-23,2026-05-23T00:00:00+00:00,2026-05-23T00:00:00+00:00
1348,17,BAT-MED-LEV-50-1250,750.0,2026-05-09,2027-10-06,2026-05-24,2026-05-24T00:00:00+00:00,2026-05-24T00:00:00+00:00
1349,87,BAT-LAB-SYP-KIT-1259,60.0,2026-05-09,2027-07-17,2026-05-24,2026-05-24T00:00:00+00:00,2026-05-24T00:00:00+00:00
1350,89,BAT-LAB-HCG-STR-1237,450.0,2026-05-09,2027-08-29,2026-05-24,2026-05-24T00:00:00+00:00,2026-05-24T00:00:00+00:00
1351,12,BAT-MED-CET-10-1244,270.0,2026-05-10,2027-02-07,2026-05-25,2026-05-25T00:00:00+00:00,2026-05-25T00:00:00+00:00
1352,21,BAT-SUP-SYR-5ML-1246,1800.0,2026-05-11,2026-12-19,2026-05-26,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
1353,36,BAT-SUP-DSC-11-1255,300.0,2026-05-11,2027-06-26,2026-05-26,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
1354,59,BAT-PPE-BIO-MED-1240,750.0,2026-05-11,2027-02-05,2026-05-26,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
1355,100,BAT-LAB-BGP-ANA-1267,30.0,2026-05-11,2027-03-14,2026-05-26,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
1356,5,BAT-MED-ATO-20-1268,525.0,2026-05-12,2027-02-13,2026-05-27,2026-05-27T00:00:00+00:00,2026-05-27T00:00:00+00:00
1357,44,BAT-PPE-GLV-NIT-M-1252,450.0,2026-05-12,2027-05-02,2026-05-27,2026-05-27T00:00:00+00:00,2026-05-27T00:00:00+00:00
1358,48,BAT-PPE-MSK-3PLY-1247,225.0,2026-05-12,2026-12-15,2026-05-27,2026-05-27T00:00:00+00:00,2026-05-27T00:00:00+00:00
1359,56,BAT-PPE-SAN-100-1257,300.0,2026-05-12,2027-10-07,2026-05-27,2026-05-27T00:00:00+00:00,2026-05-27T00:00:00+00:00
1360,58,BAT-PPE-BIO-LRG-1270,600.0,2026-05-12,2027-02-16,2026-05-27,2026-05-27T00:00:00+00:00,2026-05-27T00:00:00+00:00
1361,3,BAT-MED-AMX-500-1258,375.0,2026-05-13,2027-03-18,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1362,4,BAT-MED-MET-500-1275,600.0,2026-05-13,2027-01-19,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1363,16,BAT-MED-ALB-INH-1251,120.0,2026-05-13,2027-06-30,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1364,20,BAT-MED-WAR-5-1248,150.0,2026-05-13,2027-04-09,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1365,22,BAT-SUP-SYR-2ML-1272,2250.0,2026-05-13,2026-12-08,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1366,27,BAT-SUP-ALC-PAD-1262,180.0,2026-05-13,2027-10-21,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1367,29,BAT-SUP-ADH-PLST-1276,120.0,2026-05-13,2027-02-20,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1368,33,BAT-SUP-IVF-SET-1273,1050.0,2026-05-13,2027-11-16,2026-05-28,2026-05-28T00:00:00+00:00,2026-05-28T00:00:00+00:00
1369,34,BAT-SUP-URN-BAG-1266,375.0,2026-05-14,2026-11-29,2026-05-29,2026-05-29T00:00:00+00:00,2026-05-29T00:00:00+00:00
1370,38,BAT-SUP-WTR-10ML-1264,1500.0,2026-05-14,2027-04-17,2026-05-29,2026-05-29T00:00:00+00:00,2026-05-29T00:00:00+00:00
1371,49,BAT-PPE-GWN-STR-1261,330.0,2026-05-14,2027-02-05,2026-05-29,2026-05-29T00:00:00+00:00,2026-05-29T00:00:00+00:00
1372,69,BAT-SRG-NDL-EPI-1263,180.0,2026-05-14,2027-08-24,2026-05-29,2026-05-29T00:00:00+00:00,2026-05-29T00:00:00+00:00
1373,95,BAT-LAB-MAL-KIT-1269,225.0,2026-05-14,2027-03-20,2026-05-29,2026-05-29T00:00:00+00:00,2026-05-29T00:00:00+00:00
1374,18,BAT-MED-TRA-50-1284,210.0,2026-05-15,2027-07-14,2026-05-30,2026-05-30T00:00:00+00:00,2026-05-30T00:00:00+00:00
1375,39,BAT-SUP-SAL-500-1265,900.0,2026-05-15,2026-12-03,2026-05-30,2026-05-30T00:00:00+00:00,2026-05-30T00:00:00+00:00
1376,42,BAT-PPE-GLV-LAT-L-1283,300.0,2026-05-15,2027-06-17,2026-05-30,2026-05-30T00:00:00+00:00,2026-05-30T00:00:00+00:00
1377,1,BAT-MED-PCM-500-1295,675.0,2026-05-16,2027-04-22,2026-05-31,2026-05-31T00:00:00+00:00,2026-05-31T00:00:00+00:00
1378,19,BAT-MED-MTP-25-1290,420.0,2026-05-16,2026-11-29,2026-05-31,2026-05-31T00:00:00+00:00,2026-05-31T00:00:00+00:00
1379,76,BAT-SRG-TAP-2IN-1271,210.0,2026-05-16,2027-09-23,2026-05-31,2026-05-31T00:00:00+00:00,2026-05-31T00:00:00+00:00
1380,93,BAT-LAB-RF-KIT-1274,30.0,2026-05-16,2027-10-29,2026-05-31,2026-05-31T00:00:00+00:00,2026-05-31T00:00:00+00:00
1381,15,BAT-MED-MON-10-1277,300.0,2026-05-17,2027-08-06,2026-06-01,2026-06-01T00:00:00+00:00,2026-06-01T00:00:00+00:00
1382,46,BAT-PPE-GLV-NIT-S-1281,270.0,2026-05-17,2027-03-13,2026-06-01,2026-06-01T00:00:00+00:00,2026-06-01T00:00:00+00:00
1383,75,BAT-SRG-FOL-18-1279,150.0,2026-05-18,2026-12-11,2026-06-02,2026-06-02T00:00:00+00:00,2026-06-02T00:00:00+00:00
1384,82,BAT-LAB-SRM-SST-1278,2700.0,2026-05-18,2027-06-11,2026-06-02,2026-06-02T00:00:00+00:00,2026-06-02T00:00:00+00:00
1385,83,BAT-LAB-SCT-TUBE-1286,1500.0,2026-05-18,2027-01-11,2026-06-02,2026-06-02T00:00:00+00:00,2026-06-02T00:00:00+00:00
1386,54,BAT-PPE-CAP-BLU-1287,75.0,2026-05-19,2027-08-17,2026-06-03,2026-06-03T00:00:00+00:00,2026-06-03T00:00:00+00:00
1387,72,BAT-SRG-BLD-10-1280,45.0,2026-05-19,2027-09-10,2026-06-03,2026-06-03T00:00:00+00:00,2026-06-03T00:00:00+00:00
1388,79,BAT-SRG-DRP-CS-1282,90.0,2026-05-19,2027-11-09,2026-06-03,2026-06-03T00:00:00+00:00,2026-06-03T00:00:00+00:00
1389,7,BAT-MED-AML-5-1307,480.0,2026-05-20,2027-05-17,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1390,13,BAT-MED-PRE-10-1302,180.0,2026-05-20,2027-09-01,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1391,23,BAT-SUP-SYR-10ML-1311,1200.0,2026-05-20,2026-12-21,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1392,45,BAT-PPE-GLV-NIT-L-1296,420.0,2026-05-20,2027-10-21,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1393,47,BAT-PPE-MSK-N95-1308,1350.0,2026-05-20,2027-09-04,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1394,74,BAT-SRG-BNE-WAX-1288,30.0,2026-05-20,2027-03-03,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1395,85,BAT-LAB-HIV-KIT-1305,75.0,2026-05-20,2027-08-02,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1396,91,BAT-LAB-TRP-KIT-1289,90.0,2026-05-20,2027-03-28,2026-06-04,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00
1397,10,BAT-MED-LOS-50-1294,450.0,2026-05-21,2027-06-09,2026-06-05,2026-06-05T00:00:00+00:00,2026-06-05T00:00:00+00:00
1398,52,BAT-PPE-FSH-CLR-1285,120.0,2026-05-21,2027-05-30,2026-06-05,2026-06-05T00:00:00+00:00,2026-06-05T00:00:00+00:00
1399,61,BAT-SRG-VIC-30-1291,90.0,2026-05-21,2027-01-14,2026-06-05,2026-06-05T00:00:00+00:00,2026-06-05T00:00:00+00:00
1400,65,BAT-SRG-SLK-20-1299,60.0,2026-05-21,2027-05-23,2026-06-05,2026-06-05T00:00:00+00:00,2026-06-05T00:00:00+00:00
1401,81,BAT-LAB-EDT-K2-1292,3000.0,2026-05-21,2027-04-27,2026-06-05,2026-06-05T00:00:00+00:00,2026-06-05T00:00:00+00:00
1402,86,BAT-LAB-HCV-KIT-1309,60.0,2026-05-21,2027-01-01,2026-06-05,2026-06-05T00:00:00+00:00,2026-06-05T00:00:00+00:00
1403,35,BAT-SUP-FOL-CAT-1297,225.0,2026-05-22,2027-09-16,2026-06-06,2026-06-06T00:00:00+00:00,2026-06-06T00:00:00+00:00
1404,40,BAT-SUP-RIN-500-1318,600.0,2026-05-22,2027-04-10,2026-06-06,2026-06-06T00:00:00+00:00,2026-06-06T00:00:00+00:00
1405,53,BAT-PPE-SHC-DSP-1314,90.0,2026-05-22,2027-03-09,2026-06-06,2026-06-06T00:00:00+00:00,2026-06-06T00:00:00+00:00
1406,6,BAT-MED-OME-20-1300,420.0,2026-05-23,2027-01-21,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1407,43,BAT-PPE-GLV-LAT-S-1301,225.0,2026-05-23,2026-12-20,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1408,67,BAT-SRG-STP-DSP-1298,120.0,2026-05-23,2027-01-02,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1409,77,BAT-SRG-SKN-PEN-1320,225.0,2026-05-23,2027-06-27,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1410,78,BAT-SRG-SUC-YNK-1310,180.0,2026-05-23,2027-02-11,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1411,88,BAT-LAB-URN-DIP-1306,120.0,2026-05-23,2027-10-05,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1412,98,BAT-LAB-MIC-SLD-1319,75.0,2026-05-23,2027-01-07,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1413,99,BAT-LAB-HCG-CAS-1293,375.0,2026-05-23,2027-07-08,2026-06-07,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00
1414,96,BAT-LAB-PIP-200-1321,45.0,2026-05-24,2027-05-16,2026-06-08,2026-06-08T00:00:00+00:00,2026-06-08T00:00:00+00:00
1415,11,BAT-MED-PAN-40-1303,330.0,2026-05-25,2027-06-15,2026-06-09,2026-06-09T00:00:00+00:00,2026-06-09T00:00:00+00:00
1416,66,BAT-SRG-MON-40-1313,45.0,2026-05-25,2027-02-10,2026-06-09,2026-06-09T00:00:00+00:00,2026-06-09T00:00:00+00:00
1417,84,BAT-LAB-GLU-STP-1331,180.0,2026-05-25,2027-04-11,2026-06-09,2026-06-09T00:00:00+00:00,2026-06-09T00:00:00+00:00
1418,94,BAT-LAB-BLD-CUL-1312,330.0,2026-05-25,2027-04-20,2026-06-09,2026-06-09T00:00:00+00:00,2026-06-09T00:00:00+00:00
1419,9,BAT-MED-GAB-300-1304,300.0,2026-05-26,2027-07-07,2026-06-10,2026-06-10T00:00:00+00:00,2026-06-10T00:00:00+00:00
1420,30,BAT-SUP-BND-4IN-1333,600.0,2026-05-26,2027-04-09,2026-06-10,2026-06-10T00:00:00+00:00,2026-06-10T00:00:00+00:00
1421,21,BAT-SUP-SYR-5ML-1317,1800.0,2026-05-27,2027-03-20,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1422,25,BAT-SUP-IVC-22G-1343,900.0,2026-05-27,2027-01-04,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1423,28,BAT-SUP-CTN-ROL-1340,225.0,2026-05-27,2027-02-27,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1424,50,BAT-PPE-GWN-DSP-1338,525.0,2026-05-27,2027-04-04,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1425,60,BAT-PPE-APR-WPR-1337,60.0,2026-05-27,2027-06-07,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1426,63,BAT-SRG-VIC-40-1328,60.0,2026-05-27,2027-09-29,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1427,71,BAT-SRG-LAP-SPN-1335,375.0,2026-05-27,2027-08-30,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1428,80,BAT-SRG-DRP-UNV-1325,150.0,2026-05-27,2027-09-01,2026-06-11,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00
1429,8,BAT-MED-AZI-250-1323,225.0,2026-05-28,2027-02-25,2026-06-12,2026-06-12T00:00:00+00:00,2026-06-12T00:00:00+00:00
1430,14,BAT-MED-CLO-75-1322,375.0,2026-05-28,2027-05-31,2026-06-12,2026-06-12T00:00:00+00:00,2026-06-12T00:00:00+00:00
1431,32,BAT-SUP-GZE-SWB-1324,270.0,2026-05-28,2027-05-23,2026-06-12,2026-06-12T00:00:00+00:00,2026-06-12T00:00:00+00:00
