id,supplier_id,order_date,required_by_date,status,priority,total_items,notes,created_by,approved_by,approved_at,created_at,updated_at
1317,14,2026-06-03T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syringes (5ml). Days remaining: 6.9,2,1,2026-06-08T00:00:00+00:00,2026-06-03T00:00:00+00:00,2026-06-11T00:00:00+00:00
1318,3,2026-06-03T00:00:00+00:00,2026-06-06T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Ringer Lactate 500ml. Days remaining: 7.0,2,1,2026-06-03T00:00:00+00:00,2026-06-03T00:00:00+00:00,2026-06-06T00:00:00+00:00
1319,6,2026-06-03T00:00:00+00:00,2026-06-07T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Microscope Slides. Days remaining: 6.9,2,1,2026-06-04T00:00:00+00:00,2026-06-03T00:00:00+00:00,2026-06-07T00:00:00+00:00
1320,3,2026-06-04T00:00:00+00:00,2026-06-07T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Skin Marker Pen. Days remaining: 6.4,2,1,2026-06-04T00:00:00+00:00,2026-06-04T00:00:00+00:00,2026-06-07T00:00:00+00:00
1321,11,2026-06-04T00:00:00+00:00,2026-06-08T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pipette Tips 200uL. Days remaining: 6.2,2,1,2026-06-05T00:00:00+00:00,2026-06-04T00:00:00+00:00,2026-06-08T00:00:00+00:00
1322,10,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Clopidogrel 75mg. Days remaining: 7.0,2,1,2026-06-09T00:00:00+00:00,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00
1323,10,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Azithromycin 250mg. Days remaining: 6.6,2,1,2026-06-09T00:00:00+00:00,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00
1324,8,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Gauze Swabs 10x10cm. Days remaining: 6.7,2,1,2026-06-09T00:00:00+00:00,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00
1325,13,2026-06-05T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Universal Drape Pack. Days remaining: 6.7,2,1,2026-06-08T00:00:00+00:00,2026-06-05T00:00:00+00:00,2026-06-11T00:00:00+00:00
1326,10,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pregnancy Test HCG. Days remaining: 6.0,2,1,2026-06-10T00:00:00+00:00,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00
1327,5,2026-06-05T00:00:00+00:00,2026-06-14T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Disposable Scalpel #15. Days remaining: 7.0,2,1,2026-06-11T00:00:00+00:00,2026-06-05T00:00:00+00:00,2026-06-14T00:00:00+00:00
1328,13,2026-06-05T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Vicryl Suture 4-0. Days remaining: 7.0,2,1,2026-06-08T00:00:00+00:00,2026-06-05T00:00:00+00:00,2026-06-11T00:00:00+00:00
1329,10,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Nitrile Gloves (M). Days remaining: 6.5,2,1,2026-06-10T00:00:00+00:00,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00
1330,8,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Vicryl Suture 2-0. Days remaining: 6.4,2,1,2026-06-10T00:00:00+00:00,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00
1331,7,2026-06-06T00:00:00+00:00,2026-06-09T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Glucose Test Strips. Days remaining: 6.6,2,1,2026-06-06T00:00:00+00:00,2026-06-06T00:00:00+00:00,2026-06-09T00:00:00+00:00
1332,4,2026-06-06T00:00:00+00:00,2026-06-16T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Warfarin 5mg. Days remaining: 6.0,2,1,2026-06-13T00:00:00+00:00,2026-06-06T00:00:00+00:00,2026-06-16T00:00:00+00:00
1333,7,2026-06-07T00:00:00+00:00,2026-06-10T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Bandage Roll 4-inch. Days remaining: 6.3,2,1,2026-06-07T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-10T00:00:00+00:00
1334,12,2026-06-07T00:00:00+00:00,2026-06-14T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Suction Tubing 3m. Days remaining: 6.9,2,1,2026-06-11T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-14T00:00:00+00:00
1335,1,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Lap Sponge 30x30cm. Days remaining: 7.0,2,1,2026-06-08T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1336,13,2026-06-07T00:00:00+00:00,2026-06-13T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Ibuprofen 400mg. Days remaining: 6.1,2,1,2026-06-10T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-13T00:00:00+00:00
1337,11,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Aprons Waterproof. Days remaining: 7.0,2,1,2026-06-08T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1338,1,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Disposable Gown Blue. Days remaining: 6.3,2,1,2026-06-08T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1339,9,2026-06-07T00:00:00+00:00,2026-06-14T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Silk Suture 3-0. Days remaining: 6.6,2,1,2026-06-11T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-14T00:00:00+00:00
1340,1,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Cotton Wool Rolls. Days remaining: 6.3,2,1,2026-06-08T00:00:00+00:00,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1341,12,2026-06-08T00:00:00+00:00,2026-06-15T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Cetirizine 10mg. Days remaining: 6.6,2,1,2026-06-12T00:00:00+00:00,2026-06-08T00:00:00+00:00,2026-06-15T00:00:00+00:00
1342,5,2026-06-08T00:00:00+00:00,2026-06-17T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Biohazard Bags Medium. Days remaining: 6.8,2,1,2026-06-14T00:00:00+00:00,2026-06-08T00:00:00+00:00,2026-06-17T00:00:00+00:00
1343,7,2026-06-08T00:00:00+00:00,2026-06-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Cannula 22G. Days remaining: 6.7,2,1,2026-06-08T00:00:00+00:00,2026-06-08T00:00:00+00:00,2026-06-11T00:00:00+00:00
1344,15,2026-06-09T00:00:00+00:00,2026-06-16T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Epidural Needle 18G. Days remaining: 6.3,2,1,2026-06-13T00:00:00+00:00,2026-06-09T00:00:00+00:00,2026-06-16T00:00:00+00:00
1345,15,2026-06-09T00:00:00+00:00,2026-06-16T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Disposable Scalpel #11. Days remaining: 7.0,2,1,2026-06-13T00:00:00+00:00,2026-06-09T00:00:00+00:00,2026-06-16T00:00:00+00:00
1346,10,2026-06-10T00:00:00+00:00,2026-06-18T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Amoxicillin 500mg. Days remaining: 6.9,2,1,2026-06-15T00:00:00+00:00,2026-06-10T00:00:00+00:00,2026-06-18T00:00:00+00:00
1347,5,2026-06-10T00:00:00+00:00,2026-06-19T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing 3-Ply Surgical Mask. Days remaining: 6.2,2,1,2026-06-16T00:00:00+00:00,2026-06-10T00:00:00+00:00,2026-06-19T00:00:00+00:00
1348,12,2026-06-10T00:00:00+00:00,2026-06-17T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Alcohol Prep Pads. Days remaining: 6.8,2,1,2026-06-14T00:00:00+00:00,2026-06-10T00:00:00+00:00,2026-06-17T00:00:00+00:00
1349,11,2026-06-10T00:00:00+00:00,2026-06-14T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Biohazard Bags Large. Days remaining: 6.8,2,1,2026-06-11T00:00:00+00:00,2026-06-10T00:00:00+00:00,2026-06-14T00:00:00+00:00
1350,2,2026-06-10T00:00:00+00:00,2026-06-14T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Infusion Set. Days remaining: 6.9,2,1,2026-06-11T00:00:00+00:00,2026-06-10T00:00:00+00:00,2026-06-14T00:00:00+00:00
1351,7,2026-06-10T00:00:00+00:00,2026-06-13T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Cannula 20G. Days remaining: 6.2,2,1,2026-06-10T00:00:00+00:00,2026-06-10T00:00:00+00:00,2026-06-13T00:00:00+00:00
1352,1,2026-06-11T00:00:00+00:00,2026-06-15T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syphilis Test Kits. Days remaining: 6.8,2,1,2026-06-12T00:00:00+00:00,2026-06-11T00:00:00+00:00,2026-06-15T00:00:00+00:00
1353,3,2026-06-11T00:00:00+00:00,2026-06-14T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Cannula 18G. Days remaining: 6.2,2,1,2026-06-11T00:00:00+00:00,2026-06-11T00:00:00+00:00,2026-06-14T00:00:00+00:00
1354,15,2026-06-11T00:00:00+00:00,2026-06-18T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Montelukast 10mg. Days remaining: 6.8,2,1,2026-06-15T00:00:00+00:00,2026-06-11T00:00:00+00:00,2026-06-18T00:00:00+00:00
1355,9,2026-06-11T00:00:00+00:00,2026-06-18T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Hand Sanitizer 500ml. Days remaining: 7.0,2,1,2026-06-15T00:00:00+00:00,2026-06-11T00:00:00+00:00,2026-06-18T00:00:00+00:00
1356,10,2026-06-12T00:00:00+00:00,2026-06-20T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Tape 2-inch. Days remaining: 6.3,2,1,2026-06-17T00:00:00+00:00,2026-06-12T00:00:00+00:00,2026-06-20T00:00:00+00:00
1357,13,2026-06-12T00:00:00+00:00,2026-06-18T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Levothyroxine 50mcg. Days remaining: 6.7,2,1,2026-06-15T00:00:00+00:00,2026-06-12T00:00:00+00:00,2026-06-18T00:00:00+00:00
1358,14,2026-06-12T00:00:00+00:00,2026-06-20T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Blades #22. Days remaining: 6.5,2,1,2026-06-17T00:00:00+00:00,2026-06-12T00:00:00+00:00,2026-06-20T00:00:00+00:00
1359,8,2026-06-13T00:00:00+00:00,2026-06-21T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Serum Sep Tubes (SST). Days remaining: 6.6,2,1,2026-06-18T00:00:00+00:00,2026-06-13T00:00:00+00:00,2026-06-21T00:00:00+00:00
1360,15,2026-06-13T00:00:00+00:00,2026-06-20T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Urine Drainage Bag. Days remaining: 6.9,2,1,2026-06-17T00:00:00+00:00,2026-06-13T00:00:00+00:00,2026-06-20T00:00:00+00:00
1361,13,2026-06-13T00:00:00+00:00,2026-06-19T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Nitrile Gloves (S). Days remaining: 6.4,2,1,2026-06-16T00:00:00+00:00,2026-06-13T00:00:00+00:00,2026-06-19T00:00:00+00:00
1362,14,2026-06-13T00:00:00+00:00,2026-06-21T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Gown Sterile. Days remaining: 6.4,2,1,2026-06-18T00:00:00+00:00,2026-06-13T00:00:00+00:00,2026-06-21T00:00:00+00:00
1363,6,2026-06-14T00:00:00+00:00,2026-06-18T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Protective Goggles. Days remaining: 6.6,2,1,2026-06-15T00:00:00+00:00,2026-06-14T00:00:00+00:00,2026-06-18T00:00:00+00:00
1364,11,2026-06-14T00:00:00+00:00,2026-06-18T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Bandage Roll 3-inch. Days remaining: 5.9,2,1,2026-06-15T00:00:00+00:00,2026-06-14T00:00:00+00:00,2026-06-18T00:00:00+00:00
1365,10,2026-06-14T00:00:00+00:00,2026-06-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Hand Sanitizer 100ml. Days remaining: 7.0,2,1,2026-06-19T00:00:00+00:00,2026-06-14T00:00:00+00:00,2026-06-22T00:00:00+00:00
1366,5,2026-06-15T00:00:00+00:00,2026-06-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Face Shield Clear. Days remaining: 6.1,2,1,2026-06-21T00:00:00+00:00,2026-06-15T00:00:00+00:00,2026-06-24T00:00:00+00:00
1367,2,2026-06-15T00:00:00+00:00,2026-06-19T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Latex Gloves (M). Days remaining: 6.5,2,1,2026-06-16T00:00:00+00:00,2026-06-15T00:00:00+00:00,2026-06-19T00:00:00+00:00
1368,10,2026-06-15T00:00:00+00:00,2026-06-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing EDTA Blood Tubes (K2). Days remaining: 6.2,2,1,2026-06-20T00:00:00+00:00,2026-06-15T00:00:00+00:00,2026-06-23T00:00:00+00:00
1369,2,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Atorvastatin 20mg. Days remaining: 6.9,2,1,2026-06-17T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1370,11,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Metformin 500mg. Days remaining: 6.7,2,1,2026-06-17T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1371,6,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing D-Dimer Test Kits. Days remaining: 6.3,2,1,2026-06-17T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1372,12,2026-06-16T00:00:00+00:00,2026-06-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Bouffant Caps Blue. Days remaining: 6.9,2,1,2026-06-20T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-23T00:00:00+00:00
1373,6,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pipette Tips 1000uL. Days remaining: 6.5,2,1,2026-06-17T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1374,8,2026-06-16T00:00:00+00:00,2026-06-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Vicryl Suture 3-0. Days remaining: 6.2,2,1,2026-06-21T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-24T00:00:00+00:00
1375,14,2026-06-16T00:00:00+00:00,2026-06-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Normal Saline 500ml. Days remaining: 6.7,2,1,2026-06-21T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-24T00:00:00+00:00
1376,9,2026-06-16T00:00:00+00:00,2026-06-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Sterile Water 10ml. Days remaining: 6.4,2,1,2026-06-20T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-23T00:00:00+00:00
1377,4,2026-06-16T00:00:00+00:00,2026-06-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Albuterol Inhaler. Days remaining: 6.9,2,1,2026-06-23T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-06-26T00:00:00+00:00
1378,9,2026-06-17T00:00:00+00:00,2026-06-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Rheumatoid Factor Kit. Days remaining: 7.0,2,1,2026-06-21T00:00:00+00:00,2026-06-17T00:00:00+00:00,2026-06-24T00:00:00+00:00
1379,1,2026-06-17T00:00:00+00:00,2026-06-21T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Metoprolol 25mg. Days remaining: 6.5,2,1,2026-06-18T00:00:00+00:00,2026-06-17T00:00:00+00:00,2026-06-21T00:00:00+00:00
1380,14,2026-06-17T00:00:00+00:00,2026-06-25T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Blades #10. Days remaining: 6.5,2,1,2026-06-22T00:00:00+00:00,2026-06-17T00:00:00+00:00,2026-06-25T00:00:00+00:00
1381,13,2026-06-17T00:00:00+00:00,2026-06-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Malaria Antigen Kit. Days remaining: 6.0,2,1,2026-06-20T00:00:00+00:00,2026-06-17T00:00:00+00:00,2026-06-23T00:00:00+00:00
1382,9,2026-06-17T00:00:00+00:00,2026-06-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Omeprazole 20mg. Days remaining: 5.9,2,1,2026-06-21T00:00:00+00:00,2026-06-17T00:00:00+00:00,2026-06-24T00:00:00+00:00
1383,13,2026-06-17T00:00:00+00:00,2026-06-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Sodium Citrate Tubes. Days remaining: 6.7,2,1,2026-06-20T00:00:00+00:00,2026-06-17T00:00:00+00:00,2026-06-23T00:00:00+00:00
1384,11,2026-06-17T00:00:00+00:00,2026-06-21T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syringes (2ml). Days remaining: 6.2,2,1,2026-06-18T00:00:00+00:00,2026-06-17T00:00:00+00:00,2026-06-21T00:00:00+00:00
1385,12,2026-06-18T00:00:00+00:00,2026-06-25T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Foley Catheter Fr18. Days remaining: 7.0,2,1,2026-06-22T00:00:00+00:00,2026-06-18T00:00:00+00:00,2026-06-25T00:00:00+00:00
1386,4,2026-06-18T00:00:00+00:00,2026-06-28T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pregnancy Test Cassette. Days remaining: 6.5,2,1,2026-06-25T00:00:00+00:00,2026-06-18T00:00:00+00:00,2026-06-28T00:00:00+00:00
1387,2,2026-06-18T00:00:00+00:00,2026-06-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Blood Grouping Anti-A. Days remaining: 7.0,2,1,2026-06-19T00:00:00+00:00,2026-06-18T00:00:00+00:00,2026-06-22T00:00:00+00:00
1388,4,2026-06-19T00:00:00+00:00,2026-06-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Gabapentin 300mg. Days remaining: 6.8,2,1,2026-06-26T00:00:00+00:00,2026-06-19T00:00:00+00:00,2026-06-29T00:00:00+00:00
1389,7,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Paracetamol 500mg. Days remaining: 6.4,2,1,2026-06-19T00:00:00+00:00,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00
1390,7,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Adhesive Plasters. Days remaining: 6.1,2,1,2026-06-19T00:00:00+00:00,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00
1391,3,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing CRP Latex Slide Kit. Days remaining: 7.0,2,1,2026-06-19T00:00:00+00:00,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00
1392,14,2026-06-20T00:00:00+00:00,2026-06-28T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Stapler. Days remaining: 6.4,2,1,2026-06-25T00:00:00+00:00,2026-06-20T00:00:00+00:00,2026-06-28T00:00:00+00:00
1393,3,2026-06-20T00:00:00+00:00,2026-06-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Ringer Lactate 500ml. Days remaining: 6.9,2,1,2026-06-20T00:00:00+00:00,2026-06-20T00:00:00+00:00,2026-06-23T00:00:00+00:00
1394,15,2026-06-21T00:00:00+00:00,2026-06-28T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Latex Gloves (S). Days remaining: 6.8,2,1,2026-06-25T00:00:00+00:00,2026-06-21T00:00:00+00:00,2026-06-28T00:00:00+00:00
1395,14,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Losartan 50mg. Days remaining: 6.4,2,1,2026-06-26T00:00:00+00:00,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00
1396,10,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Foley Catheter Fr16. Days remaining: 6.8,2,1,2026-06-26T00:00:00+00:00,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00
1397,7,2026-06-21T00:00:00+00:00,2026-06-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Latex Gloves (L). Days remaining: 6.5,2,1,2026-06-21T00:00:00+00:00,2026-06-21T00:00:00+00:00,2026-06-24T00:00:00+00:00
1398,8,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing C-Section Drape. Days remaining: 7.0,2,1,2026-06-26T00:00:00+00:00,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00
1399,5,2026-06-21T00:00:00+00:00,2026-06-30T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pantoprazole 40mg. Days remaining: 6.1,2,1,2026-06-27T00:00:00+00:00,2026-06-21T00:00:00+00:00,2026-06-30T00:00:00+00:00
1400,10,2026-06-22T00:00:00+00:00,2026-06-30T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Nitrile Gloves (M). Days remaining: 6.8,2,1,2026-06-27T00:00:00+00:00,2026-06-22T00:00:00+00:00,2026-06-30T00:00:00+00:00
1401,2,2026-06-22T00:00:00+00:00,2026-06-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Prednisone 10mg. Days remaining: 6.6,2,1,2026-06-23T00:00:00+00:00,2026-06-22T00:00:00+00:00,2026-06-26T00:00:00+00:00
1402,8,2026-06-23T00:00:00+00:00,2026-07-01T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Blood Culture Bottles. Days remaining: 6.4,2,1,2026-06-28T00:00:00+00:00,2026-06-23T00:00:00+00:00,2026-07-01T00:00:00+00:00
1403,13,2026-06-23T00:00:00+00:00,2026-06-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Suction Yankauer Tip. Days remaining: 6.7,2,1,2026-06-26T00:00:00+00:00,2026-06-23T00:00:00+00:00,2026-06-29T00:00:00+00:00
1404,7,2026-06-23T00:00:00+00:00,2026-06-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing N95 Respirator Mask. Days remaining: 6.1,2,1,2026-06-23T00:00:00+00:00,2026-06-23T00:00:00+00:00,2026-06-26T00:00:00+00:00
1405,7,2026-06-23T00:00:00+00:00,2026-06-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syringes (10ml). Days remaining: 5.9,2,1,2026-06-23T00:00:00+00:00,2026-06-23T00:00:00+00:00,2026-06-26T00:00:00+00:00
1406,15,2026-06-23T00:00:00+00:00,2026-06-30T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Nitrile Gloves (L). Days remaining: 6.5,2,1,2026-06-27T00:00:00+00:00,2026-06-23T00:00:00+00:00,2026-06-30T00:00:00+00:00
1407,6,2026-06-23T00:00:00+00:00,2026-06-27T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Shoe Covers Disposable. Days remaining: 6.3,2,1,2026-06-24T00:00:00+00:00,2026-06-23T00:00:00+00:00,2026-06-27T00:00:00+00:00
1408,12,2026-06-24T00:00:00+00:00,2026-07-01T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Urine Dipsticks 10T. Days remaining: 6.1,2,1,2026-06-28T00:00:00+00:00,2026-06-24T00:00:00+00:00,2026-07-01T00:00:00+00:00
1409,10,2026-06-24T00:00:00+00:00,2026-07-02T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Troponin I Rapid Kit. Days remaining: 7.0,2,1,2026-06-29T00:00:00+00:00,2026-06-24T00:00:00+00:00,2026-07-02T00:00:00+00:00
1410,2,2026-06-24T00:00:00+00:00,2026-06-28T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing HIV Rapid Test Kits. Days remaining: 7.0,2,1,2026-06-25T00:00:00+00:00,2026-06-24T00:00:00+00:00,2026-06-28T00:00:00+00:00
1411,4,2026-06-25T00:00:00+00:00,2026-07-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Disinfectant Wipes. Days remaining: 6.9,2,1,2026-07-02T00:00:00+00:00,2026-06-25T00:00:00+00:00,2026-07-05T00:00:00+00:00
1412,8,2026-06-25T00:00:00+00:00,2026-07-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Vicryl Suture 2-0. Days remaining: 6.4,2,1,2026-06-30T00:00:00+00:00,2026-06-25T00:00:00+00:00,2026-07-03T00:00:00+00:00
1413,10,2026-06-25T00:00:00+00:00,2026-07-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pregnancy Test HCG. Days remaining: 6.7,2,1,2026-06-30T00:00:00+00:00,2026-06-25T00:00:00+00:00,2026-07-03T00:00:00+00:00
