id,product_id,transaction_type,quantity,stock_after,reason,reference_id,batch_id,transaction_date,created_by,created_at
20078,79,OUT,8.0,85.0,Patient/Department consumption,TX-20260427-79,1234,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20079,48,OUT,14.0,61.0,Patient/Department consumption,TX-20260427-48,1145,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20080,92,OUT,1.0,34.0,Patient/Department consumption,TX-20260427-92,1178,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20081,26,OUT,27.0,170.0,Patient/Department consumption,TX-20260427-26,1115,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20082,60,OUT,3.0,18.0,Patient/Department consumption,TX-20260427-60,1157,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20083,93,OUT,1.0,34.0,Patient/Department consumption,TX-20260427-93,1201,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20084,66,OUT,3.0,8.0,Patient/Department consumption,TX-20260427-66,1130,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20085,91,OUT,6.0,84.0,Patient/Department consumption,TX-20260427-91,1225,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20086,33,OUT,76.0,895.0,Patient/Department consumption,TX-20260427-33,1187,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20087,24,OUT,51.0,532.0,Patient/Department consumption,TX-20260427-24,1176,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20088,69,OUT,13.0,101.0,Patient/Department consumption,TX-20260427-69,1172,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20089,37,OUT,18.0,19.0,Patient/Department consumption,TX-20260427-37,1136,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20090,2,OUT,38.0,153.0,Patient/Department consumption,TX-20260427-2,1174,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20091,74,OUT,2.0,12.0,Patient/Department consumption,TX-20260427-74,1131,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20092,71,OUT,28.0,376.0,Patient/Department consumption,TX-20260427-71,895,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20093,65,OUT,4.0,49.0,Patient/Department consumption,TX-20260427-65,1194,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20094,47,OUT,100.0,1280.0,Patient/Department consumption,TX-20260427-47,1192,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20095,53,OUT,4.0,98.0,Patient/Department consumption,TX-20260427-53,1193,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20096,29,OUT,7.0,103.0,Patient/Department consumption,TX-20260427-29,1181,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20097,70,OUT,16.0,94.0,Patient/Department consumption,TX-20260427-70,1177,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20098,87,OUT,5.0,33.0,Patient/Department consumption,TX-20260427-87,1151,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20099,12,OUT,13.0,64.0,Patient/Department consumption,TX-20260427-12,1140,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20100,43,OUT,13.0,169.5,Patient/Department consumption,TX-20260427-43,1189,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20101,35,OUT,5.0,184.0,Patient/Department consumption,TX-20260427-35,1191,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20102,50,OUT,32.0,602.5,Patient/Department consumption,TX-20260427-50,1220,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20103,22,OUT,120.0,1593.0,Patient/Department consumption,TX-20260427-22,1165,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20104,10,OUT,33.0,415.0,Patient/Department consumption,TX-20260427-10,1198,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20105,5,OUT,44.0,230.5,Patient/Department consumption,TX-20260427-5,1159,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20106,58,OUT,49.0,705.0,Patient/Department consumption,TX-20260427-58,1213,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20107,49,OUT,25.0,175.0,Patient/Department consumption,TX-20260427-49,1171,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20108,94,OUT,20.0,12.0,Patient/Department consumption,TX-20260427-94,1069,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20109,54,OUT,5.0,62.5,Patient/Department consumption,TX-20260427-54,1210,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20110,19,OUT,21.0,432.0,Patient/Department consumption,TX-20260427-19,1186,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20111,42,OUT,19.0,288.0,Patient/Department consumption,TX-20260427-42,1188,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20112,6,OUT,26.0,350.0,Patient/Department consumption,TX-20260427-6,1184,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20113,81,OUT,194.0,2291.0,Patient/Department consumption,TX-20260427-81,1205,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20114,18,OUT,14.0,95.0,Patient/Department consumption,TX-20260427-18,1093,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20115,36,OUT,24.0,140.0,Patient/Department consumption,TX-20260427-36,1166,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20116,45,OUT,27.0,425.0,Patient/Department consumption,TX-20260427-45,1219,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20117,75,OUT,10.0,134.0,Patient/Department consumption,TX-20260427-75,1204,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20118,80,OUT,11.0,22.0,Patient/Department consumption,TX-20260427-80,956,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20119,46,OUT,17.0,201.0,Patient/Department consumption,TX-20260427-46,1147,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20120,23,OUT,55.0,988.0,Patient/Department consumption,TX-20260427-23,1170,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20121,73,OUT,1.0,32.0,Patient/Department consumption,TX-20260427-73,1190,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20122,55,OUT,18.0,223.0,Patient/Department consumption,TX-20260427-55,1229,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20123,17,OUT,40.0,464.0,Patient/Department consumption,TX-20260427-17,1175,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20124,88,OUT,8.0,90.0,Patient/Department consumption,TX-20260427-88,1168,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20125,82,OUT,198.0,2068.0,Patient/Department consumption,TX-20260427-82,1206,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20126,3,OUT,21.0,222.5,Patient/Department consumption,TX-20260427-3,1163,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20127,13,OUT,11.0,162.0,Patient/Department consumption,TX-20260427-13,1199,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20128,96,OUT,3.0,50.5,Patient/Department consumption,TX-20260427-96,1208,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20129,8,OUT,14.0,43.0,Patient/Department consumption,TX-20260427-8,1160,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20130,30,OUT,50.0,236.0,Patient/Department consumption,TX-20260427-30,1144,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20131,1,OUT,50.0,745.5,Patient/Department consumption,TX-20260427-1,1107,2026-04-27T00:00:00+00:00,2,2026-04-27T00:00:00+00:00
20132,41,IN,375.0,526.0,Restock delivery (PO #1147),PO-1147,1235,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20133,62,IN,75.0,87.0,Restock delivery (PO #1129),PO-1129,1236,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20134,90,IN,45.0,63.0,Restock delivery (PO #1148),PO-1148,1237,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20135,32,OUT,20.0,41.0,Patient/Department consumption,TX-20260428-32,1061,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20136,19,OUT,15.0,417.0,Patient/Department consumption,TX-20260428-19,1186,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20137,36,OUT,19.0,121.0,Patient/Department consumption,TX-20260428-36,1166,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20138,44,OUT,27.0,167.0,Patient/Department consumption,TX-20260428-44,1156,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20139,77,OUT,14.0,255.5,Patient/Department consumption,TX-20260428-77,613,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20140,94,OUT,12.0,0.0,Patient/Department consumption,TX-20260428-94,1069,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20141,14,OUT,22.0,40.0,Patient/Department consumption,TX-20260428-14,1048,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20142,93,OUT,1.0,33.0,Patient/Department consumption,TX-20260428-93,1201,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20143,17,OUT,55.0,409.0,Patient/Department consumption,TX-20260428-17,1175,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20144,31,OUT,62.0,692.0,Patient/Department consumption,TX-20260428-31,934,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20145,87,OUT,3.0,30.0,Patient/Department consumption,TX-20260428-87,1151,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20146,10,OUT,36.0,379.0,Patient/Department consumption,TX-20260428-10,1198,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20147,37,OUT,18.0,1.0,Patient/Department consumption,TX-20260428-37,1136,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20148,85,OUT,4.0,64.0,Patient/Department consumption,TX-20260428-85,1196,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20149,11,OUT,23.0,325.0,Patient/Department consumption,TX-20260428-11,1231,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20150,35,OUT,18.0,166.0,Patient/Department consumption,TX-20260428-35,1191,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20151,22,OUT,154.0,1439.0,Patient/Department consumption,TX-20260428-22,1165,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20152,86,OUT,3.0,60.0,Patient/Department consumption,TX-20260428-86,1207,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20153,45,OUT,35.0,390.0,Patient/Department consumption,TX-20260428-45,1219,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20154,67,OUT,7.0,106.0,Patient/Department consumption,TX-20260428-67,1214,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20155,99,OUT,25.0,280.0,Patient/Department consumption,TX-20260428-99,1202,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20156,97,OUT,1.0,35.0,Patient/Department consumption,TX-20260428-97,731,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20157,33,OUT,65.0,830.0,Patient/Department consumption,TX-20260428-33,1187,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20158,79,OUT,5.0,80.0,Patient/Department consumption,TX-20260428-79,1234,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20159,16,OUT,8.0,51.0,Patient/Department consumption,TX-20260428-16,1169,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20160,78,OUT,10.0,149.0,Patient/Department consumption,TX-20260428-78,1182,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20161,29,OUT,7.0,96.0,Patient/Department consumption,TX-20260428-29,1181,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20162,40,OUT,51.0,723.0,Patient/Department consumption,TX-20260428-40,1218,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20163,28,OUT,21.0,203.5,Patient/Department consumption,TX-20260428-28,1200,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20164,70,OUT,16.0,78.0,Patient/Department consumption,TX-20260428-70,1177,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20165,80,OUT,12.0,10.0,Patient/Department consumption,TX-20260428-80,767,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20166,82,OUT,233.0,1835.0,Patient/Department consumption,TX-20260428-82,1206,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20167,8,OUT,17.0,26.0,Patient/Department consumption,TX-20260428-8,1160,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20168,68,OUT,10.0,140.0,Patient/Department consumption,TX-20260428-68,1223,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20169,49,OUT,24.0,151.0,Patient/Department consumption,TX-20260428-49,1171,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20170,92,OUT,1.0,33.0,Patient/Department consumption,TX-20260428-92,1178,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20171,5,OUT,19.0,211.5,Patient/Department consumption,TX-20260428-5,1159,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20172,23,OUT,90.0,898.0,Patient/Department consumption,TX-20260428-23,1170,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20173,64,OUT,4.0,88.0,Patient/Department consumption,TX-20260428-64,1233,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20174,4,OUT,51.0,394.0,Patient/Department consumption,TX-20260428-4,1179,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20175,13,OUT,12.0,150.0,Patient/Department consumption,TX-20260428-13,1199,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20176,65,OUT,4.0,45.0,Patient/Department consumption,TX-20260428-65,1194,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20177,69,OUT,12.0,89.0,Patient/Department consumption,TX-20260428-69,1172,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20178,50,OUT,28.0,574.5,Patient/Department consumption,TX-20260428-50,1220,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20179,62,OUT,5.0,82.0,Patient/Department consumption,TX-20260428-62,1236,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20180,24,OUT,48.0,484.0,Patient/Department consumption,TX-20260428-24,1176,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20181,38,OUT,106.0,599.0,Patient/Department consumption,TX-20260428-38,1161,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20182,20,OUT,7.0,32.0,Patient/Department consumption,TX-20260428-20,1153,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20183,66,OUT,3.0,5.0,Patient/Department consumption,TX-20260428-66,1130,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20184,73,OUT,1.0,31.0,Patient/Department consumption,TX-20260428-73,1190,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20185,57,OUT,8.0,22.0,Patient/Department consumption,TX-20260428-57,1149,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20186,43,OUT,14.0,155.5,Patient/Department consumption,TX-20260428-43,1189,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20187,9,OUT,16.0,181.0,Patient/Department consumption,TX-20260428-9,1203,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20188,46,OUT,10.0,191.0,Patient/Department consumption,TX-20260428-46,1147,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20189,90,OUT,3.0,60.0,Patient/Department consumption,TX-20260428-90,1138,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20190,60,OUT,3.0,15.0,Patient/Department consumption,TX-20260428-60,1066,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20191,71,OUT,15.0,361.0,Patient/Department consumption,TX-20260428-71,1195,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20192,54,OUT,4.0,58.5,Patient/Department consumption,TX-20260428-54,1210,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20193,96,OUT,4.0,46.5,Patient/Department consumption,TX-20260428-96,1208,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20194,89,OUT,28.0,67.0,Patient/Department consumption,TX-20260428-89,1164,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20195,34,OUT,22.0,301.0,Patient/Department consumption,TX-20260428-34,1180,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20196,76,OUT,14.0,180.0,Patient/Department consumption,TX-20260428-76,1215,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20197,63,OUT,3.0,58.0,Patient/Department consumption,TX-20260428-63,1222,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20198,48,OUT,15.0,46.0,Patient/Department consumption,TX-20260428-48,1145,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20199,74,OUT,2.0,10.0,Patient/Department consumption,TX-20260428-74,1131,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20200,61,OUT,7.0,79.0,Patient/Department consumption,TX-20260428-61,1221,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20201,27,OUT,10.0,240.0,Patient/Department consumption,TX-20260428-27,1135,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20202,1,OUT,42.0,703.5,Patient/Department consumption,TX-20260428-1,1107,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20203,98,OUT,5.0,86.5,Patient/Department consumption,TX-20260428-98,1227,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20204,39,OUT,60.0,651.0,Patient/Department consumption,TX-20260428-39,1217,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20205,85,DAMAGE,2.0,62.0,Broken container / packaging seal broken,DMG-20260428,1196,2026-04-28T00:00:00+00:00,2,2026-04-28T00:00:00+00:00
20206,26,IN,450.0,620.0,Restock delivery (PO #1154),PO-1154,1238,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20207,60,IN,60.0,75.0,Restock delivery (PO #1151),PO-1151,1239,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20208,66,IN,45.0,50.0,Restock delivery (PO #1139),PO-1139,1240,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20209,80,IN,150.0,160.0,Restock delivery (PO #1145),PO-1145,1241,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20210,94,IN,330.0,330.0,Restock delivery (PO #1130),PO-1130,1242,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20211,72,OUT,2.0,26.5,Patient/Department consumption,TX-20260429-72,1173,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20212,19,OUT,33.0,384.0,Patient/Department consumption,TX-20260429-19,1186,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20213,14,OUT,24.0,16.0,Patient/Department consumption,TX-20260429-14,1048,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20214,8,OUT,19.0,7.0,Patient/Department consumption,TX-20260429-8,1160,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20215,77,OUT,17.0,238.5,Patient/Department consumption,TX-20260429-77,613,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20216,24,OUT,61.0,423.0,Patient/Department consumption,TX-20260429-24,1176,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20217,7,OUT,32.0,391.0,Patient/Department consumption,TX-20260429-7,1185,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20218,6,OUT,26.0,324.0,Patient/Department consumption,TX-20260429-6,1184,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20219,80,OUT,8.0,152.0,Patient/Department consumption,TX-20260429-80,1241,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20220,98,OUT,5.0,81.5,Patient/Department consumption,TX-20260429-98,1227,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20221,15,OUT,18.0,235.0,Patient/Department consumption,TX-20260429-15,1209,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20222,36,OUT,20.0,101.0,Patient/Department consumption,TX-20260429-36,1166,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20223,78,OUT,9.0,140.0,Patient/Department consumption,TX-20260429-78,1182,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20224,68,OUT,10.0,130.0,Patient/Department consumption,TX-20260429-68,1223,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20225,88,OUT,7.0,83.0,Patient/Department consumption,TX-20260429-88,1168,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20226,18,OUT,10.0,85.0,Patient/Department consumption,TX-20260429-18,1093,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20227,90,OUT,2.0,58.0,Patient/Department consumption,TX-20260429-90,1138,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20228,49,OUT,18.0,133.0,Patient/Department consumption,TX-20260429-49,1171,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20229,100,OUT,1.0,37.0,Patient/Department consumption,TX-20260429-100,1216,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20230,45,OUT,26.0,364.0,Patient/Department consumption,TX-20260429-45,1219,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20231,3,OUT,27.0,195.5,Patient/Department consumption,TX-20260429-3,1163,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20232,74,OUT,2.0,8.0,Patient/Department consumption,TX-20260429-74,1131,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20233,66,OUT,2.0,48.0,Patient/Department consumption,TX-20260429-66,698,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20234,89,OUT,28.0,39.0,Patient/Department consumption,TX-20260429-89,1164,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20235,60,OUT,4.0,71.0,Patient/Department consumption,TX-20260429-60,1239,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20236,25,OUT,42.0,1171.0,Patient/Department consumption,TX-20260429-25,1228,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20237,67,OUT,6.0,100.0,Patient/Department consumption,TX-20260429-67,1214,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20238,29,OUT,8.0,88.0,Patient/Department consumption,TX-20260429-29,1181,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20239,50,OUT,40.0,534.5,Patient/Department consumption,TX-20260429-50,1220,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20240,33,OUT,89.0,741.0,Patient/Department consumption,TX-20260429-33,1187,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20241,51,OUT,5.0,80.0,Patient/Department consumption,TX-20260429-51,1212,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20242,2,OUT,21.0,132.0,Patient/Department consumption,TX-20260429-2,1174,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20243,54,OUT,6.0,52.5,Patient/Department consumption,TX-20260429-54,1210,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20244,84,OUT,13.0,211.0,Patient/Department consumption,TX-20260429-84,1113,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20245,69,OUT,8.0,81.0,Patient/Department consumption,TX-20260429-69,1172,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20246,55,OUT,16.0,207.0,Patient/Department consumption,TX-20260429-55,1229,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20247,5,OUT,41.0,170.5,Patient/Department consumption,TX-20260429-5,1159,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20248,79,OUT,6.0,74.0,Patient/Department consumption,TX-20260429-79,1234,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20249,58,OUT,40.0,665.0,Patient/Department consumption,TX-20260429-58,1213,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20250,63,OUT,4.0,54.0,Patient/Department consumption,TX-20260429-63,1222,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20251,34,OUT,20.0,281.0,Patient/Department consumption,TX-20260429-34,1180,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20252,47,OUT,104.0,1176.0,Patient/Department consumption,TX-20260429-47,1192,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20253,10,OUT,22.0,357.0,Patient/Department consumption,TX-20260429-10,1198,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20254,82,OUT,189.0,1646.0,Patient/Department consumption,TX-20260429-82,1206,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20255,83,OUT,80.0,1057.0,Patient/Department consumption,TX-20260429-83,1183,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20256,62,OUT,5.0,77.0,Patient/Department consumption,TX-20260429-62,1236,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20257,44,OUT,33.0,134.0,Patient/Department consumption,TX-20260429-44,1156,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20258,91,OUT,6.0,78.0,Patient/Department consumption,TX-20260429-91,1225,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20259,96,OUT,3.0,43.5,Patient/Department consumption,TX-20260429-96,1208,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20260,41,OUT,25.0,501.0,Patient/Department consumption,TX-20260429-41,1155,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20261,46,OUT,16.0,175.0,Patient/Department consumption,TX-20260429-46,1147,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20262,11,OUT,16.0,309.0,Patient/Department consumption,TX-20260429-11,1231,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
20263,12,OUT,14.0,50.0,Patient/Department consumption,TX-20260429-12,1140,2026-04-29T00:00:00+00:00,2,2026-04-29T00:00:00+00:00
